customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
151,2026-07-21 14:30:51,2026-07-23 00:00:00,P,Outage,-73.47453010793161,45.418190561107934,L,Crew at work,58,Equipment failure,4200,,20260722205007,2026-07-23 01:01:51
5,2026-07-21 18:47:12,2026-07-23 07:15:00,P,Outage,-74.1918893256718,46.295669631313245,L,Crew at work,58,Equipment failure,5793,,20260722205007,2026-07-23 01:01:51
1,2026-07-22 06:39:20,2026-07-22 21:15:00,P,Outage,-73.33720996636022,45.128734909295325,L,Crew at work,11,Equipment failure,8254,,20260722205007,2026-07-23 01:01:51
126,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.60960693271629,45.84030065914137,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
5,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.64434354419103,45.80748106362077,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
4,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.63506823483782,45.85421768117437,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
16,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.65134136704953,45.81601405791922,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
40,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.63991946979931,45.77278471189815,L,Crew at work,11,Equipment failure,2495,,20260722205007,2026-07-23 01:01:51
7,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.65029875606672,45.80322066873413,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
1,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.63954561243067,45.80074626732451,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
1,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.63361322854959,45.80120921967232,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
36,2026-07-22 16:59:02,2026-07-22 23:15:00,P,Outage,-73.64853304992164,45.587598999617924,A,Work assigned,11,Equipment failure,0111,,20260722205007,2026-07-23 01:01:51
4,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.62763014150775,45.81411528823228,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
2,2026-07-21 17:11:44,2026-07-22 23:15:00,P,Outage,-74.63917230310872,45.82460119348078,R,Crew en route,11,Equipment failure,2552,,20260722205007,2026-07-23 01:01:51
3,2026-07-22 13:53:24,,P,Outage,-73.87190405042023,46.14170466351068,R,Crew en route,21,Weather conditions,1814,,20260722205007,2026-07-23 01:01:51
37,2026-07-21 18:06:10,2026-07-22 21:15:00,P,Outage,-73.75992479177779,46.13913868507296,L,Crew at work,12,Equipment failure,1814,,20260722205007,2026-07-23 01:01:51
56,2026-07-21 17:43:06,2026-07-23 12:15:00,P,Outage,-74.57034314721663,45.882838002649706,A,Work assigned,51,Vegetation damage,2552,,20260722205007,2026-07-23 01:01:51
677,2026-07-21 17:43:06,2026-07-23 12:15:00,P,Outage,-74.56894855024179,45.89638446061601,L,Crew at work,51,Vegetation damage,4743,,20260722205007,2026-07-23 01:01:51
290,2026-07-21 18:39:45,2026-07-23 07:15:00,P,Outage,-74.18583781421702,46.29082282730629,L,Crew at work,51,Vegetation damage,5793,,20260722205007,2026-07-23 01:01:51
